post_id,author_handle,author_name,text,date_posted,language
3ldegxqdr2k2n,charlieangus104.bsky.social,Charlie Angus,"The Virginiatown Community Centre is holding an open Christmas dinner on December 25.
If you are away from family, overwhelmed by the times and just want some company V-Town's big spirit will be there for you. 
You can register by calling 705-568-3592
Doors open at 5PM. 
Merry Christmas everyone.",2024-12-15,English
3lde2blbyok27,charlieangus104.bsky.social,Charlie Angus,"In the fight against fascism in Spain the Canadian ""Mac-Pap"" Battalion earned a fearsome reputation as the ""Fighting Canucks.""
They were led by a Timmins gold miner Nilo Makela. 
Another hero was Chicago steelworker Milton Herndon who led a machine-gun company for the Mac-Paps.
No pasaran.",2024-12-15,English
3lddwmrcdj224,charlieangus104.bsky.social,Charlie Angus,"I opened for the Dead Kennedys on their first North American tour.
It was mayhem.
Total mayhem. 
That's me and Andrew Cash (former MP from Davenport) defying the spit and projectiles at the Masonic Hall, Toronto.",2024-12-15,English
3lddwheacpk24,charlieangus104.bsky.social,Charlie Angus,"This is the speech I gave the first time Trump won. 
I spoke of how Canadians and Americans can rise above the politics of hate and paranoia by building on politics rooted in communities. 
This time we are going to have to dig much deeper and build much stronger.

www.youtube.com/watch?v=DHs_...",2024-12-15,English
3lddvnvsh7s2w,charlieangus104.bsky.social,Charlie Angus,"Death threats/online intimidation has become part of the playbook of the far right. It is used against federal MPs, town councillors and even school board trustees.
This is an article I wrote on the threat posed by pitchfork politics to democracy.

www.thestar.com/opinion/deat...",2024-12-15,English
3lddv4surj22w,charlieangus104.bsky.social,Charlie Angus,"Song of the day: Brand New Cadillac by Vince Taylor.
The Clash introduced Vince Taylor to a new generation. He was a wild and ultimately very tragic pioneer of UK rocknroll. He was the role model for Ziggy Stardust. 

www.youtube.com/watch?v=W2j7...",2024-12-15,English
3ldcgdq72zs2e,charlieangus104.bsky.social,Charlie Angus,"When I dared Trump to mouth off to Canadian women I wasn't joking. 
In my region during a miners' strike the cops threatened to beat any man who dared walk the street.
Thousands of women came out with their kids in -30 temperatures to face down the cops.
Don't mess with CDN women.
We the north.",2024-12-14,English
3ldccfzzrrc22,charlieangus104.bsky.social,Charlie Angus,"Slade. 
Hands down.
A Christmas song for the ages. 
A guy in a pub in London once told me that families who dance to T Rex and Slade on Christmas morning are families that stay together. 
We have embraced this as a family rule.
Spread the truth.",2024-12-14,English
3ldcadj7iok2b,charlieangus104.bsky.social,Charlie Angus,"One of the highlights of my political career is to be on Putin's international blacklist. 
His pal from Mar-a-Lago becomes president in January.
Looking forward to making the Trump blacklist.",2024-12-14,English
3ldc6atb6l22x,charlieangus104.bsky.social,Charlie Angus,"When I called out Pierre Poilievre for refusing to disavow an endorsement by Alex Jones I was hammered with online threat/intimidation.
But in the House I received a standing ovation for calling out disinformation.
Except, of course from the Conservative gang. 

www.youtube.com/watch?v=fZKL...",2024-12-14,English
3ldbsjwoqgk2u,charlieangus104.bsky.social,Charlie Angus,"The Trump election exposed the failure of our democratic assumptions. We didn't pay attention to the fact that the rage rot had worked its way through the grassroots.
Here are 4 simple steps for rewiring our brains and rebuilding community. 
@meidastouch.bsky.social 
www.youtube.com/watch?v=h91k...",2024-12-14,English
3ldbgsmw6i22d,charlieangus104.bsky.social,Charlie Angus,"In Canada Pierre Poilievre's Conservative sock puppets are repeating all the dumbed-down lies and sneers of Donald Trump.
They would burn our house to the ground to score some points.
Not me. 
Canadians won'r roll over for political thugs.
It's not how we roll. 

www.huffpost.com/entry/canadi...",2024-12-14,English
3ldbfhjzp3c2g,charlieangus104.bsky.social,Charlie Angus,"I have been speaking about Canada'sh istory of resistance to bullying by our larger neighbour. 
In the dark days of Reaganomics and union busting, Canadian workers held the line.
An important story to know.
Here is episode 2 of my podcast Dangerous Memory.
charlieangus1.podbean.com/e/how-the-19...",2024-12-14,English
3ldbf6bzaw226,charlieangus104.bsky.social,Charlie Angus,"45 years ago today the Clash released London Calling. 
December 14 should be a national holiday.
Hmmm... maybe I will work on some legislation. 

www.youtube.com/watch?v=EfK-...",2024-12-14,English
3ldbevh3afk2g,charlieangus104.bsky.social,Charlie Angus,"Song of the day: I'm Blue by the Ikettes 1965.
You won't be blue listening to this. 
Jessie Smith, Vanetta Fields and Robbie Montgomery. 
Smoking. 

www.youtube.com/watch?v=87a8...",2024-12-14,English
3ldaavop2sk2s,charlieangus104.bsky.social,Charlie Angus,"Dear Donald,
This crew stormed Juno Beach. There is not a more dignified and respectful group of people anywhere. 
But even in their late 90s they would do it all again to defend democracy. 
Needless to say they would kick you grifter ass back to Mar Largo if you ever dissed our country.
Just sayin'",2024-12-14,English
3lda2squgrc2n,charlieangus104.bsky.social,Charlie Angus,"I stopped by Perfect Books Ottawa to sign more copies of my new book Dangerous Memory. 
It explains how we got in the shit we are in and how to get out. 
""An extraordinary read from a true Canadian original: a political punk turned punk politician.” 
—Naomi Klein, Doppelganger / The Shock Doctrine",2024-12-14,English
3ld7twb4qnc2r,charlieangus104.bsky.social,Charlie Angus,"Okay, I know I sound like an idiot fan boy here but cut me some slack.
Getting Patti Smith to license People Have the Power for use in my 2017 leadership campaign was a total high light.
It doesn't get any better than getting the nod from the Godmother of Punk.",2024-12-13,English
3ld7sytqst22s,charlieangus104.bsky.social,Charlie Angus,"On taking on Trump, grifters and disinformation:
We need to stand up, get some back bone and remember who we are as a people. 
Nobody is coming to save us. It's time to do the hard work of rebuilding democracy. 
Thanks to @meidastouch.bsky.social for inviting me on.
www.youtube.com/watch?v=ncPJ...",2024-12-13,English
3ld7ronosxc2n,charlieangus104.bsky.social,Charlie Angus,"I am doing research on the 1930s. 
I keep coming across articles on the hunt for the outlaw John Dillinger. My Granny was totally on Team Dillinger and the outlaws who took on the banks. 
She used to tell us how the ""Lady in Red"" betrayed him. 
Check out this editorial from the Timmins Press,1934",2024-12-13,English
3ld7b2uxi3s2r,charlieangus104.bsky.social,Charlie Angus,"Today I pushed the government on the ongoing housing crisis on northern reserves. Temperatures are plunging and it is unacceptable that young families are living in mouldy shacks and trailers. 
Not in a country as rich as Canada. 
www.youtube.com/watch?v=QeAg...",2024-12-13,English
3ld74pwt4ds2f,charlieangus104.bsky.social,Charlie Angus,"Moments that make you proud: 
watching the incredible Shanlee Spence doing a dance of honour at the memorial for the Canadian soldiers who died breaking the Hitler Line in Italy.
Village of Pontecorvo, Italy. 
We also visited the military cemetery at Monte Cassino.",2024-12-13,English
3ld6tebzpk22j,charlieangus104.bsky.social,Charlie Angus,"Here is the first single my band L'étranger released when were about 19. 
Former Davenport MP Andrew Cash was co-writer and lead singer.
We were taking on CEOs long before the age of social media. 

www.youtube.com/watch?v=l4UP...",2024-12-13,English
3ld6sjml34c2r,charlieangus104.bsky.social,Charlie Angus,"RFK Jr is perhaps the worst of Trump's bad choices. 
My grandmother worked the polio ward at the hospital. 
She never forgot the trauma of life before vaccines.
Generations have grown up without that nightmare. 
Young children will pay the price for this bullshit. 

www.nytimes.com/2024/12/13/h...",2024-12-13,English
3ld6s4zrt2k2r,charlieangus104.bsky.social,Charlie Angus,"I Can Never Go Home Anymore - the Shangri-las
The Shangri-las hated the term ""girl group."" 
It was the dismissive term given to the genre by rock journos in the 70s who believed that real rock was male and white. 
The Shangri-las were a great rocknroll group. 

www.youtube.com/watch?v=71AZ...",2024-12-13,English
3ld5mzenjak2r,charlieangus104.bsky.social,Charlie Angus,"I see you Donald Trump. 
I see through the bullshit ""populism"" of right wing con artists. 
I am not suckered by the rage winds of the hate algorithms. 
I stand with Joe. 
I always have. 
I always will.",2024-12-13,English
3ld5gzb6dl22w,charlieangus104.bsky.social,Charlie Angus,"It is turning into a shitty Christmas for our hardworking postal workers dealing with the CEOs at Canada Post. 
It is a shitty Christmas for small businesses and people who rely on our posties to deliver the mail. My team have been out on the lines. Let's get a deal done. 
@cupwsttp.bsky.social",2024-12-12,English
3ld5g5mj24c2g,charlieangus104.bsky.social,Charlie Angus,"More children were murdered in Gaza today by the Israeli military. Their deaths are added to the children murdered yesterday and the day before. They were loved. The world failed them.
Every night  I light a candle and offer tobacco. 
These are war crimes and we must hold the criminals accountable.",2024-12-12,English
3ld5a6ll3ms2n,charlieangus104.bsky.social,Charlie Angus,"It's only -10 but Ottawa knows how to deliver it with that brutal, freaking, get in your bones chill.  
Gonna warm up my exile this weekend in the capital with some vinyl.",2024-12-12,English
3ld4ygprsck26,charlieangus104.bsky.social,Charlie Angus,"Here is a piece I wrote following the Trump/Musk win.
I remember when Silicon Valley promised to free us from the dystopian 1984 future.
It only took 40 years but 1984 has finally arrived in the form of grifters and tech oligarchs. 

www.policymagazine.ca/orwell-redux...",2024-12-12,English
3ld4dootjfs2k,charlieangus104.bsky.social,Charlie Angus,"Democracy around the world is an unprecedented crisis. 
Canada's Parliament is becoming an increasingly dumbed down and vicious place.
This is my speech on the failure of leaders to step up at this time.
It has become a Beavis&Butthead Parliament. 

www.youtube.com/watch?v=VHPL...",2024-12-12,English
3ld4dcvcgok2k,charlieangus104.bsky.social,Charlie Angus,"The girl group Goodies were supposed to be given Leader of the Pack. 
It went to the Shangri-las.
Then they were supposed to get Give HIm a Great Big Kiss which also went to the Shangri-las.
They released Sophisticated Boom Boom but the Shangri-las version is better.

www.youtube.com/watch?v=tsBQ...",2024-12-12,English
3ld34sfyrxc2o,charlieangus104.bsky.social,Charlie Angus,"Calling out Conservative leader Pierre Poilievre for not showing up for work.
He lives in Stornoway, a 19-room mansion and won't show up to fight for workers, seniors, people in Ukraine and Gaza. 
Canadians aren't dummies.
This guy doesn't have their back.
www.youtube.com/watch?v=pdUK...",2024-12-12,English
3ld2wrijzwk2b,charlieangus104.bsky.social,Charlie Angus,"I called out the Conservative leader who lives in a 19-room mansion at Stornoway for being a sock puppet for Donald Trump.
Predatory and pusillanimous. Selling out our country to the likes of Donald Trump.
Not on my watch. 

www.youtube.com/watch?v=s4bd...",2024-12-11,English
3ld2vflqr2c2v,charlieangus104.bsky.social,Charlie Angus,"Thanks to @meidastouch.bsky.social for the shout on on my speech on Trump. 
My Nov 5 thoughts:
We are in the time of monsters. Democracy is being toxified by the rage algorithms.
Evil has always fed on stupidity. They only succeed if we give them space. 
No pasaran. 
www.youtube.com/watch?v=QCvg...",2024-12-11,English
