uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,indexed_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels,is_reskeet
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3lecpiq4ues2y,bafyreid34dtqrysh4io33x6izrd3harws6jvan3jidpkb3yp2vx67etwpe,gordjohns.bsky.social,Gord Johns,"Thank you to my constituents Jennifer & John Hedican for travelling to Ottawa to speak at Health Committee about how their family has been impacted by the toxic drug crisis. It's disappointing Conservative MPs were too busy chatting to listen.
shorturl.at/HZwDO",,,,3,9,20,2024-12-27T19:21:09Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3lecmlp6gw22b,bafyreidfwu4y7au2nlrya4akdbmnky2awkktmf6d33oqt2kzvzkifuimfe,gordjohns.bsky.social,Gord Johns,"As we celebrate the joy and warmth of this week, my heartfelt wishes to everyone celebrating Christmas, Hanukkah, or simply enjoying this special time of year. May this time of year bring you peace, joy, and cherished moments with family and friends. 1/2
shorturl.at/PS0qL",,,,1,0,2,2024-12-27T18:29:07Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldu56gtf5c2d,bafyreia4imsvu767aesr2vvtu2rei4y5dqnjujh6kkfdd72wnv2q6e7l7a,gordjohns.bsky.social,Gord Johns,Happy Solstice ❄️❤️🙏,,,,0,1,19,2024-12-22T00:16:05Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldjntlbuj22g,bafyreibewmdgwwy6f6c5ghoeebcwfdqwpxy32msnasneg6cvls5ouirvdq,gordjohns.bsky.social,Gord Johns,"Today Liberal & CPC MPs ended a committee meeting on mental health spending before asking any questions of senior public servants. Why? To kick start their holidays. This showed a shocking lack of concern about Canada's mental health & toxic drug crisis. 
youtu.be/RUenXa3Dbng",,,,4,7,14,2024-12-17T20:14:53Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldjmuzysa22r,bafyreiclbmq5kelhubnkqrzyuwtsdus3z534m6wp3xgu3a6bof74pot3v4,gordjohns.bsky.social,Gord Johns,The resignation of the finance minister yesterday shows just how deeply this government’s members are obsessed with infighting and ignoring the urgent challenges everyday Canadians are coping with. 1/5,,,,1,1,9,2024-12-17T19:57:48Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldjadqz4fk2v,bafyreibrrl7764uhmwzkialo3nh3ry3zxohkkpsiskvesrb3rbjr35wpoq,gordjohns.bsky.social,Gord Johns,"Please join me on Wednesday for our annual Holiday Skate in Port Alberni from 6:30 to 8:00 pm. No admission and complimentary skate rentals, just bring the kids and pals for a great time. If you are in Oceanside, we are doing the same thing on Saturday (2 to 4 pm) and Courtenay on Monday(1 to 3 pm).",,,,0,2,8,2024-12-17T16:13:25Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldiac3r3hk2o,bafyreicthlxbag7ylirb34y6uwukgeo3aekq3tql2ek43bc2bvfjoszctu,gordjohns.bsky.social,Gord Johns,Thanks to Parksville’s Ballenas HS teacher Jessylee Spence for inviting me to her Politics 12 class about my role as an MP. She told me that meeting real life politicians and asking questions is one of the 2 things EVERY student mentions in their final conference as a highlight of their learning.,,,,3,1,10,2024-12-17T06:39:48Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldgor42hxs23,bafyreih2op6yfmwa63yqjpp6ezfcfnpzgxmlgif3x7g6n2mbhymazngezu,gordjohns.bsky.social,Gord Johns,"It was an honour to join thousands to remember my friend John Horgan yesterday. He was a wonderful human being and made an enormous contribution to the lives of British Columbians. Condolences to Ellie, Evan and Nate and may John rest in peace.",,,,0,0,8,2024-12-16T15:53:26Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldfkq2dgds26,bafyreicams7pjcfi2pzgoxhtgi4edzia2j7yl73vn3qveathljwl7qb3na,gordjohns.bsky.social,Gord Johns,Thank-you to the Good Samaritan that found and turned in my wallet after I left it in the change room at the Commonwealth Pool in Victoria this morning 🙏🙏🙏,,,,1,0,21,2024-12-16T05:08:36Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3ldfe5auors2n,bafyreif4akfkgsxxifqb7mkhr4j5qdraivchzply4vumdcjhyqk7tpdgwm,gordjohns.bsky.social,Gord Johns,Great day to be back home on Vancouver Island!!!,,,,2,2,64,2024-12-16T03:10:45Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3lde3636ovs2g,bafyreie6qqdfqkd5cy3o4uxhllouvmvuumxtv5mjc6icalsc3bnkpencsm,gordjohns.bsky.social,Gord Johns,"On Friday, I reminded the gov’t that non-market housing such as coops and supportive housing has now dropped to 3.5% of Canada’s housing stock, compared to France (17%), the Netherlands (34%) and Denmark (21%). Avg. rent doubled under the Conservatives and again under the Liberals.
shorturl.at/4WEyn",,,,1,1,7,2024-12-15T14:57:24Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3lcscigt7e22w,bafyreihbvdeahhi4z2njraeghcw3swt2qifsjeibgve7cwdri4wwmu4npy,gordjohns.bsky.social,Gord Johns,"Please join me for a complimentary skate this holiday season, skates provided, just bring your NHL or figure skating skills along and prepare for a good time! All ages from the young to the young-at-heart are welcome and refreshments will be served! See you at the rink!",,,,1,3,17,2024-12-08T13:20:34Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3lchfuhike22r,bafyreia6lfpqfshi3i2lcujzuzaamgcjwtrb7yyrck5a7sohmh6jmtkgiq,gordjohns.bsky.social,Gord Johns,"Just when we think we have heard it all from Pierre Poilievre, he comes up with another doozy. Now, he's calling local mayors and councillors “money-hungry” for seeking federal investment for local infrastructure. Housing, schools, hospitals are all dependent on infrastructure. 1/5",,,,2,4,15,2024-12-04T05:21:41Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3lcgdr5xa5k2g,bafyreihok54xnajjdked25ibtlr5goiu62xtksmnurya2xoz3nihs2lgle,gordjohns.bsky.social,Gord Johns,"Thanks to the CMHA Nationwide Leadership Team for taking time to meet with me last week in Ottawa to discuss their new report “The State of Mental Health in Canada 2024”. Leaders from CMHAs across Canada shared trends they are observing, challenges they are facing, and promising practices. 1/2",,,,1,2,8,2024-12-03T19:11:27Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2jnx2atsrfklghgtgkrzzuda/app.bsky.feed.post/3lcee4zb6wk22,bafyreifuxhhx4nwgowmc7cqfqugajuja4k4ibueqvccegxucy4pr3zkzku,gordjohns.bsky.social,Gord Johns,"Great turnout for the 4th “Stuff The Bus” campaign in Port Alberni on Saturday--organized by the Amalgamated Transportation Union Local 1724. If you ""missed the bus”, take a toy over to the Salvation Army or stuff some cash into a Kettle near you!",,,,1,0,3,2024-12-03T00:12:43Z,NA,NA,NA,,,,,,FALSE
at://did:plc:s75zucwkj4urguvjwvweszyz/app.bsky.feed.post/3lcglz73vwk2y,bafyreigqqjesnwzomy3lx2qowgbacnl6icsiwx3jbzvvwus5ohu7zewqni,melaniejolycan.bsky.social,Mélanie Joly,"Aujourd’hui, à Bruxelles, j’ai eu l’honneur de signer un accord sur la sécurité générale de l’information avec Andrii Sybiha, ministre des Affaires étrangères de l’Ukraine.",,,,4,3,13,2024-12-03T21:39:04Z,NA,NA,NA,,,,,,FALSE
at://did:plc:s75zucwkj4urguvjwvweszyz/app.bsky.feed.post/3lcglvy2mb22y,bafyreiei3nk5vfsjgaaezk73qg7lzxtvyaw3uin3amq4sr4ppawv54zl74,melaniejolycan.bsky.social,Mélanie Joly,"Today while in #Brussels, I was honoured to sign a General Security of Information Agreement (GSOIA) with Andrii Sybiha, Minister of Foreign Affairs for Ukraine. 

This agreement strengthens Canada-Ukraine ties and helps expand economic and security cooperation.",,,,4,7,23,2024-12-03T21:37:18Z,NA,NA,NA,,,,,,FALSE
at://did:plc:s75zucwkj4urguvjwvweszyz/app.bsky.feed.post/3lcglus3v622y,bafyreie2affzmabusqmu2zbmti7pikuzalgshbupmpuaopie27lhjyq2hi,melaniejolycan.bsky.social,Mélanie Joly,"Lors de la réunion ministérielle de l’OTAN, j’ai rencontré mon homologue turc, le ministre Fidan. 

Nous avons discuté du renforcement des liens bilatéraux entre le Canada et la Turquie et de la promotion de la coopération stratégique.",,,,1,0,5,2024-12-03T21:36:36Z,NA,NA,NA,,,,,,FALSE
at://did:plc:s75zucwkj4urguvjwvweszyz/app.bsky.feed.post/3lcglt47x5k2y,bafyreihxghfhi635r7gxm4f5zqmpw3iqhchwaztxfmi7lqesvyjfxqqcim,melaniejolycan.bsky.social,Mélanie Joly,"At #NATO FMM, I met with my Turkish counterpart, Minister Fidan. 

We discussed strengthening bilateral ties between Canada and Türkiye, fostering strategic cooperation, and exchanged views on the Middle East crisis and other global challenges.",,,,2,0,7,2024-12-03T21:35:42Z,NA,NA,NA,,,,,,FALSE
at://did:plc:s75zucwkj4urguvjwvweszyz/app.bsky.feed.post/3lcglrv3ynk2y,bafyreidi65zouvpito5x4pzz432acr2wyrlu6bnh34wuqwdllqviocdome,melaniejolycan.bsky.social,Mélanie Joly,"Aujourd’hui, j’ai eu le privilège de participer au le Dialogue Indo-Pacifique de Bruxelles 2024 avec la ministre des Affaires étrangères de Lettonie, Baiba Braize, M. Stefano Sannino et Karel De Gucht.",,,,2,0,5,2024-12-03T21:34:58Z,NA,NA,NA,,,,,,FALSE
at://did:plc:s75zucwkj4urguvjwvweszyz/app.bsky.feed.post/3lcglphaj4c2y,bafyreiao4rz4bnmwq4egrqthkzyeoup3e5wlotsxntpwfa4bwvzvetlpnu,melaniejolycan.bsky.social,Mélanie Joly,"Today, I had the privilege of participating in the Brussels 
Indo—Pacific Dialogue 2024 with Latvian Foreign Minister Baiba Braize, Mr. Stefano Sannino, and Karel De Gucht. 

We discussed Europe’s evolving role in the Indo-Pacific and Canada’s commitment to enhancing Indo-Pacific cooperation.",,,,2,3,10,2024-12-03T21:33:37Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3lekbgiw7xk2u,bafyreihnv7tqsxfecieqcch7gplyb6o7aug4oe5xydtuhp2dgdbd236o4a,mpjulian.bsky.social,Peter Julian 🇨🇦,"Honoured 2 receive the 2024 A List Politician Award from the New West Record. This year, #NDP & I made strides in healthcare, dental care, pharmacare, affordable housing & worker protection. I’ll keep fighting 4 affordability, climate action & tax fairness. Wishing you peace in 2025!",,,,0,3,42,2024-12-30T19:30:40Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3lekbgiw7xk2u,bafyreihnv7tqsxfecieqcch7gplyb6o7aug4oe5xydtuhp2dgdbd236o4a,mpjulian.bsky.social,Peter Julian 🇨🇦,"Honoured 2 receive the 2024 A List Politician Award from the New West Record. This year, #NDP & I made strides in healthcare, dental care, pharmacare, affordable housing & worker protection. I’ll keep fighting 4 affordability, climate action & tax fairness. Wishing you peace in 2025!",,,,0,3,42,2024-12-30T19:30:40Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3le6c4tnyu225,bafyreifge6sdqmsvgx46ccyhtndvjeechfbjvwtszvgagk3twaetgcemve,mpjulian.bsky.social,Peter Julian 🇨🇦,"Merry Christmas & Happy Holidays to nurses, doctors, paramedics, firefighters, police, Canadian Forces, and all those working to keep Canadians safe and healthy. Having spent time in emergency wards, I deeply appreciate your dedication and impact!",,,,0,2,18,2024-12-26T01:11:12Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3le6c4tnyu225,bafyreifge6sdqmsvgx46ccyhtndvjeechfbjvwtszvgagk3twaetgcemve,mpjulian.bsky.social,Peter Julian 🇨🇦,"Merry Christmas & Happy Holidays to nurses, doctors, paramedics, firefighters, police, Canadian Forces, and all those working to keep Canadians safe and healthy. Having spent time in emergency wards, I deeply appreciate your dedication and impact!",,,,0,2,18,2024-12-26T01:11:12Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3le3c6nxsz22u,bafyreih4a6uosfewknrzqaf3hcrnzersij2vc2niqnm47kigao52gnkjre,mpjulian.bsky.social,Peter Julian 🇨🇦,"It’s an honour 2 serve as MP 4 New Westminster -Burnaby. This year #NDP made historic progress in healthcare, affordable housing & worker protections & achieved dental care & pharmacare. I’ll keep fighting 4 affordability, climate action&tax fairness. Wishing you peace & good health in 2025",,,,3,1,21,2024-12-24T20:34:17Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3le3c6nxsz22u,bafyreih4a6uosfewknrzqaf3hcrnzersij2vc2niqnm47kigao52gnkjre,mpjulian.bsky.social,Peter Julian 🇨🇦,"It’s an honour 2 serve as MP 4 New Westminster -Burnaby. This year #NDP made historic progress in healthcare, affordable housing & worker protections & achieved dental care & pharmacare. I’ll keep fighting 4 affordability, climate action&tax fairness. Wishing you peace & good health in 2025",,,,3,1,21,2024-12-24T20:34:17Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldzprugxqc2b,bafyreicfhzg55cuqglli5izh5mwwii5alnbsuekv4idk3ob3lbzt4tpbay,mpjulian.bsky.social,Peter Julian 🇨🇦,"I visited the new Rosemary Brown Skating Rink in #Burnaby for the first time at @jagmeetsingh.ca ’s Annual Skating Party. The event had a fantastic turnout and was a wonderful, family-friendly celebration!",,,,0,1,14,2024-12-24T05:32:32Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldzprugxqc2b,bafyreicfhzg55cuqglli5izh5mwwii5alnbsuekv4idk3ob3lbzt4tpbay,mpjulian.bsky.social,Peter Julian 🇨🇦,"I visited the new Rosemary Brown Skating Rink in #Burnaby for the first time at @jagmeetsingh.ca ’s Annual Skating Party. The event had a fantastic turnout and was a wonderful, family-friendly celebration!",,,,0,1,14,2024-12-24T05:32:32Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldtwy2746222,bafyreignrc6w4d524nfml4rkvcqgbst43ficicry5gifb3wbduwkex24km,mpjulian.bsky.social,Peter Julian 🇨🇦,"What a fantastic turnout at MLA Anne Kang and MLA Paul Choi’s Christmas Open House! 🎄 It was such a festive event, and a joy to meet so many wonderful residents of Burnaby. Having Santa there truly added to the holiday spirit! 🎅",,,,1,0,8,2024-12-21T22:25:06Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldoxnhsmhk2s,bafyreido6bzndu2gro7a7c5jlddvkcelbdosz6zhe6b7255nhnwmam25sa,mpjulian.bsky.social,Peter Julian 🇨🇦,"For 64 years, Century House has been making a meaningful impact in #NewWestminster. It was heartwarming to see such a positive celebration and sense of community at Century House—a truly wonderful way to spread holiday cheer! 🎄",,,,0,1,7,2024-12-19T22:53:47Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldoic6s64225,bafyreibx6k26cyaojajqqaypxrhrhz2gumwwkdjbol3kds2um4f3gf6k4u,mpjulian.bsky.social,Peter Julian 🇨🇦,"The Society To End Homelessness In Burnaby hosted its annual Christmas Connect, serving turkey dinners and distributing hampers to those in need. During this challenging season, Burnaby residents facing homelessness and poverty are grateful for the community's incredible support.",,,,0,3,11,2024-12-19T18:19:01Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldoxnhsmhk2s,bafyreido6bzndu2gro7a7c5jlddvkcelbdosz6zhe6b7255nhnwmam25sa,mpjulian.bsky.social,Peter Julian 🇨🇦,"For 64 years, Century House has been making a meaningful impact in #NewWestminster. It was heartwarming to see such a positive celebration and sense of community at Century House—a truly wonderful way to spread holiday cheer! 🎄",,,,0,1,7,2024-12-19T22:53:47Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldoic6s64225,bafyreibx6k26cyaojajqqaypxrhrhz2gumwwkdjbol3kds2um4f3gf6k4u,mpjulian.bsky.social,Peter Julian 🇨🇦,"The Society To End Homelessness In Burnaby hosted its annual Christmas Connect, serving turkey dinners and distributing hampers to those in need. During this challenging season, Burnaby residents facing homelessness and poverty are grateful for the community's incredible support.",,,,0,3,11,2024-12-19T18:19:01Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldmhz57bsk2y,bafyreiegqj7pnb45ec7llbqyw3xmadgerlfecbdo3n2jdufoqfyxpq6wkq,mpjulian.bsky.social,Peter Julian 🇨🇦,"Rest in Peace, Captain Dave Phillips (New Westminster Firefighters IAFF Local 256). You made the ultimate sacrifice to protect our community. We will forever be grateful for your unwavering dedication and service to the residents of New Westminster.",,,,1,2,13,2024-12-18T23:08:36Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldmhz57bsk2y,bafyreiegqj7pnb45ec7llbqyw3xmadgerlfecbdo3n2jdufoqfyxpq6wkq,mpjulian.bsky.social,Peter Julian 🇨🇦,"Rest in Peace, Captain Dave Phillips (New Westminster Firefighters IAFF Local 256). You made the ultimate sacrifice to protect our community. We will forever be grateful for your unwavering dedication and service to the residents of New Westminster.",,,,1,2,13,2024-12-18T23:08:36Z,NA,NA,NA,,,,,,FALSE
at://did:plc:cdzkcpsjdn4gxhokynze4suw/app.bsky.feed.post/3ldkiw7tgfc2d,bafyreicvitfr6vnkikw77xxyhn46bpbypijmfcliqjyymhtxvkyi4ar3zq,mpjulian.bsky.social,Peter Julian 🇨🇦,"Conservatives claim our border is broken, but it’s their fault. Harper and Poilievre cut over 1,100 CBSA jobs. The Liberals haven’t fully restored them. The #NDP would prioritize border security and ensure it's properly staffed.",,,,0,10,32,2024-12-18T04:19:31Z,NA,NA,NA,,,,,,FALSE
